istaigos_kodas;gydytojo_ID;laisvos_registracijos_data;iraso_sukurimo_data
124244035;8636;2021-11-10 13:45;2021-10-12 02:59
124244035;8636;2021-11-10 14:00;2021-10-12 02:59
124244035;8636;2021-11-10 15:00;2021-10-12 02:59
124244035;8636;2021-11-10 15:15;2021-10-12 02:59
124244035;8636;2021-11-10 16:00;2021-10-12 02:59
124244035;8636;2021-11-10 16:15;2021-10-12 02:59
124244035;8636;2021-11-10 16:30;2021-10-12 02:59
124244035;8636;2021-11-10 16:45;2021-10-12 02:59
124244035;8636;2021-11-10 17:00;2021-10-12 02:59
124244035;8636;2021-11-10 17:15;2021-10-12 02:59
124244035;8636;2021-11-10 17:30;2021-10-12 02:59
124244035;8636;2021-11-10 17:45;2021-10-12 02:59
124244035;8636;2021-11-10 18:00;2021-10-12 02:59
124244035;8636;2021-11-10 18:15;2021-10-12 02:59
124244035;8636;2021-11-11 06:45;2021-10-12 02:59
124244035;8636;2021-11-11 07:00;2021-10-12 02:59
124244035;8636;2021-11-11 07:15;2021-10-12 02:59
124244035;8636;2021-11-11 07:30;2021-10-12 02:59
124244035;8636;2021-11-11 07:45;2021-10-12 02:59
124244035;8636;2021-11-11 08:00;2021-10-12 02:59
124244035;8636;2021-11-11 08:15;2021-10-12 02:59
124244035;8636;2021-11-11 08:30;2021-10-12 02:59
124244035;8636;2021-11-11 08:45;2021-10-12 02:59
124244035;8636;2021-11-11 09:00;2021-10-12 02:59
124244035;8636;2021-11-11 09:15;2021-10-12 02:59
124244035;8636;2021-11-11 09:45;2021-10-12 02:59
124244035;8636;2021-11-11 10:00;2021-10-12 02:59
124244035;8636;2021-11-11 10:15;2021-10-12 02:59
124244035;8636;2021-11-11 11:00;2021-10-12 02:59
124244035;8636;2021-11-11 11:15;2021-10-12 02:59
124244035;8636;2021-11-11 11:30;2021-10-12 02:59
124244035;8636;2021-11-11 11:50;2021-10-12 02:59
124244035;8636;2021-11-11 13:30;2021-10-12 02:59
124244035;8636;2021-11-12 13:09;2021-10-12 02:59
124244035;8494;2021-10-19 07:15;2021-10-12 02:59
124244035;8494;2021-10-21 07:00;2021-10-12 02:59
124244035;8494;2021-10-21 07:15;2021-10-12 02:59
124244035;8494;2021-10-21 07:30;2021-10-12 02:59
124244035;8494;2021-10-21 07:45;2021-10-12 02:59
124244035;8494;2021-10-21 08:00;2021-10-12 02:59
124244035;8494;2021-10-21 08:15;2021-10-12 02:59
124244035;8494;2021-10-21 08:30;2021-10-12 02:59
124244035;8494;2021-10-22 13:45;2021-10-12 02:59
124244035;8494;2021-10-22 14:15;2021-10-12 02:59
124244035;8494;2021-10-22 14:30;2021-10-12 02:59
124244035;8494;2021-10-22 17:15;2021-10-12 02:59
124244035;8494;2021-10-25 07:00;2021-10-12 02:59
124244035;8494;2021-10-25 07:15;2021-10-12 02:59
124244035;8494;2021-10-25 07:30;2021-10-12 02:59
124244035;8494;2021-10-25 07:45;2021-10-12 02:59
124244035;8494;2021-10-25 08:00;2021-10-12 02:59
124244035;8494;2021-10-25 08:15;2021-10-12 02:59
124244035;8494;2021-10-25 08:30;2021-10-12 02:59
124244035;8494;2021-10-25 09:15;2021-10-12 02:59
124244035;8494;2021-10-25 10:30;2021-10-12 02:59
124244035;8494;2021-10-26 13:30;2021-10-12 02:59
124244035;8494;2021-10-26 13:45;2021-10-12 02:59
124244035;8494;2021-10-26 14:00;2021-10-12 02:59
124244035;8494;2021-10-26 14:15;2021-10-12 02:59
124244035;8494;2021-10-26 14:30;2021-10-12 02:59
124244035;8494;2021-10-26 14:45;2021-10-12 02:59
124244035;8494;2021-10-26 15:00;2021-10-12 02:59
124244035;8494;2021-10-26 15:45;2021-10-12 02:59
124244035;8494;2021-10-26 16:45;2021-10-12 02:59
124244035;8494;2021-10-26 17:00;2021-10-12 02:59
124244035;8494;2021-10-26 17:15;2021-10-12 02:59
124244035;8494;2021-10-27 07:00;2021-10-12 02:59
124244035;8494;2021-10-27 07:15;2021-10-12 02:59
124244035;8494;2021-10-27 07:30;2021-10-12 02:59
124244035;8494;2021-10-27 07:45;2021-10-12 02:59
124244035;8494;2021-10-27 08:00;2021-10-12 02:59
124244035;8494;2021-10-27 08:15;2021-10-12 02:59
124244035;8494;2021-10-27 08:45;2021-10-12 02:59
124244035;8494;2021-10-28 13:45;2021-10-12 02:59
124244035;8494;2021-10-28 14:00;2021-10-12 02:59
124244035;8494;2021-10-28 14:15;2021-10-12 02:59
124244035;8494;2021-10-28 14:30;2021-10-12 02:59
124244035;8494;2021-10-28 14:45;2021-10-12 02:59
124244035;8494;2021-10-28 15:00;2021-10-12 02:59
124244035;8494;2021-10-28 15:45;2021-10-12 02:59
124244035;8494;2021-10-28 16:45;2021-10-12 02:59
124244035;8494;2021-10-28 17:00;2021-10-12 02:59
124244035;8494;2021-10-28 17:15;2021-10-12 02:59
124244035;8494;2021-10-29 07:00;2021-10-12 02:59
124244035;8494;2021-10-29 07:15;2021-10-12 02:59
124244035;8494;2021-10-29 07:30;2021-10-12 02:59
124244035;8494;2021-10-29 07:45;2021-10-12 02:59
124244035;8494;2021-11-10 14:15;2021-10-12 02:59
124244035;8494;2021-11-10 14:45;2021-10-12 02:59
124244035;8494;2021-11-10 16:45;2021-10-12 02:59
124244035;8494;2021-11-10 17:00;2021-10-12 02:59
124244035;8494;2021-11-10 17:15;2021-10-12 02:59
124244035;8494;2021-11-11 07:00;2021-10-12 02:59
124244035;8494;2021-11-11 07:15;2021-10-12 02:59
124244035;8494;2021-11-11 07:30;2021-10-12 02:59
124244035;8494;2021-11-11 07:45;2021-10-12 02:59
124244035;8494;2021-11-11 08:00;2021-10-12 02:59
124244035;8494;2021-11-11 08:15;2021-10-12 02:59
124244035;8494;2021-11-11 08:30;2021-10-12 02:59
124244035;8494;2021-11-11 08:45;2021-10-12 02:59
124244035;8494;2021-11-11 09:15;2021-10-12 02:59
124244035;8494;2021-11-11 10:30;2021-10-12 02:59
124244035;8494;2021-11-12 13:30;2021-10-12 02:59
124244035;8494;2021-11-12 13:45;2021-10-12 02:59
124244035;8494;2021-11-12 14:00;2021-10-12 02:59
124244035;8494;2021-11-12 14:15;2021-10-12 02:59
124244035;8494;2021-11-12 14:30;2021-10-12 02:59
124244035;8494;2021-11-12 14:45;2021-10-12 02:59
124244035;8494;2021-11-12 15:00;2021-10-12 02:59
124244035;8494;2021-11-12 15:45;2021-10-12 02:59
124244035;8494;2021-11-12 16:45;2021-10-12 02:59
124244035;8494;2021-11-12 17:00;2021-10-12 02:59
124244035;8494;2021-11-12 17:15;2021-10-12 02:59
